,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_14,STD_14,RSI,BU,BL,Pos,Strategy,Balance,Actions,Return rate
13422,13422,13578,2015-02-19,4901.509765625,4929.52978515625,4900.6298828125,4924.7001953125,1592890000,^IXIC,4918.28662109375,4824.852652994791,63.327978515624906,98.35986166936289,4784.15929594494,90.94767023245646,90.74311546289744,4966.054636409853,4602.263955480027,4901.509765625,BbRSI,100000.0,,
13423,13423,13579,2015-02-20,4919.77978515625,4957.02001953125,4905.58984375,4955.97021484375,1761140000,^IXIC,4939.526692708333,4843.629329427084,63.7307747395832,100.31507663616247,4804.360002790178,91.8668354733055,90.3093751768889,4988.093673736789,4620.626331843568,4919.77978515625,BbRSI,100000.0,,
13424,13424,13580,2015-02-23,4953.10009765625,4960.97021484375,4939.56005859375,4960.97021484375,1754850000,^IXIC,4953.83349609375,4863.586002604167,61.29682942708314,98.15351988358915,4826.447160993303,87.57731324207721,90.77666480432045,5001.601787477458,4651.292534509149,4953.10009765625,BbRSI,100000.0,,
13425,13425,13581,2015-02-24,4956.2099609375,4971.18017578125,4945.14013671875,4968.1201171875,1834890000,^IXIC,4961.480143229167,4886.56435546875,49.498847656250106,100.89903274877167,4844.498116629465,87.49977049236837,100.0,5019.497657614202,4669.498575644728,4956.2099609375,BbRSI,100000.0,,
13426,13426,13582,2015-02-25,4960.35986328125,4984.240234375,4956.0,4967.14013671875,1848560000,^IXIC,4969.126790364583,4906.209358723959,42.24138997395831,99.29823439271716,4862.32097516741,85.49315128779786,100.0,5033.307277743006,4691.334672591815,4960.35986328125,BbRSI,100000.0,,
13427,13427,13583,2015-02-26,4969.27001953125,4989.10986328125,4955.509765625,4987.89013671875,1905550000,^IXIC,4977.503255208333,4924.237353515625,36.0567220052083,98.48538401062284,4878.4454985119055,84.31681780833583,100.0,5047.079134128577,4709.811862895234,4969.27001953125,BbRSI,100000.0,,
13428,13428,13584,2015-02-27,4985.02978515625,4989.25,4960.8701171875,4963.52978515625,1955590000,^IXIC,4971.216634114583,4936.732698567708,30.458164062499783,75.47825376936531,4893.941917782738,79.53974061503911,95.42879933346272,5053.021399012816,4734.862436552659,4985.02978515625,BbRSI,100000.0,,
13429,13429,13585,2015-03-02,4973.43017578125,5008.56982421875,4972.009765625,5008.10009765625,1931110000,^IXIC,4996.2265625,4948.095361328125,28.16294270833323,113.93506630406898,4912.8369140625,68.7166602435171,95.01852014258964,5050.270234549535,4775.4035935754655,4973.43017578125,BbRSI,100000.0,,
13430,13430,13586,2015-03-03,4990.7001953125,4996.66015625,4956.06982421875,4979.89990234375,2018900000,^IXIC,4977.543294270833,4956.45634765625,22.871718749999943,61.46439873357649,4927.470238095238,57.46564188444047,81.30291555813369,5042.401521864119,4812.538954326356,4990.7001953125,BbRSI,100000.0,,
13431,13431,13587,2015-03-04,4961.240234375,4973.31982421875,4938.89990234375,4967.14013671875,1824830000,^IXIC,4959.78662109375,4962.453011067708,15.870296223958212,-11.200757004701638,4939.081903366816,43.96008224648267,70.61846150746699,5027.002067859781,4851.1617388738505,4961.240234375,BbRSI,100000.0,,
13432,13432,13588,2015-03-05,4979.9501953125,4993.52001953125,4963.10009765625,4982.81005859375,1724200000,^IXIC,4979.81005859375,4968.605354817708,11.958893229166645,62.46232301115685,4948.620965866816,36.04688261897635,70.92967628767342,5020.714731104768,4876.527200628863,4979.9501953125,BbRSI,100000.0,,
13433,13433,13589,2015-03-06,4967.240234375,4982.93017578125,4918.6298828125,4927.3701171875,1918220000,^IXIC,4942.976725260417,4968.950358072916,11.544889322916609,-149.98632489235692,4952.93359375,30.765376389488104,51.06109253936378,5014.464346528976,4891.402840971024,4967.240234375,BbRSI,100000.0,,
13434,13434,13590,2015-03-09,4936.080078125,4950.47021484375,4920.81982421875,4942.43994140625,1696510000,^IXIC,4937.909993489583,4967.3580078125,13.455709635416587,-145.9009601168706,4956.074776785715,26.1815553454136,44.80743223877927,5008.437887476542,4903.711666094888,4936.080078125,BbRSI,100000.0,,
