,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_14,STD_14,RSI,BU,BL,Pos,Strategy,Balance,Actions,Return rate
3744,3744,3796,2015-02-17,4720.93017578125,4766.669921875,4683.18994140625,4753.990234375,109444600,^FCHI,4734.61669921875,4702.127669270833,30.735917968750076,70.46919282070132,4681.678327287947,48.20539451352712,63.46024972688412,4778.089116315001,4585.267538260892,21.0,HOLD,100000.0,OrderType.OPEN_LONG,
3745,3745,3797,2015-02-18,4782.58984375,4806.68017578125,4775.8701171875,4799.02978515625,140858300,^FCHI,4793.860026041667,4713.367692057292,38.05057291666672,141.0269330427848,4694.695475260417,52.26647162621361,70.46412901948733,4799.228418512844,4590.16253200799,0.0,HOLD,-72.753275848052,,
3746,3746,3798,2015-02-19,4788.39990234375,4841.68994140625,4770.169921875,4833.27978515625,128577800,^FCHI,4815.046549479167,4726.330680338542,45.42335611979179,130.20595088667713,4708.897844587053,56.168860950295816,72.20776613483389,4821.235566487645,4596.560122686462,0.0,HOLD,-72.753275848052,,
3747,3747,3799,2015-02-20,4821.3798828125,4837.93017578125,4780.81005859375,4830.89990234375,140055500,^FCHI,4816.546712239583,4738.864013671875,49.27602539062509,105.09870733538963,4722.970470610119,56.73375520316773,71.79251199362454,4836.437981016455,4609.502960203784,0.0,HOLD,-72.753275848052,,
3748,3748,3800,2015-02-23,4872.1298828125,4875.97021484375,4832.35986328125,4862.2998046875,102128000,^FCHI,4856.876627604167,4760.502018229167,48.064368489583465,133.67436544445044,4735.971900576637,65.09917954647452,89.03329800258972,4866.170259669587,4605.773541483688,0.0,HOLD,-72.753275848052,,
3749,3749,3801,2015-02-24,4865.68017578125,4899.52001953125,4843.9599609375,4886.43994140625,106329800,^FCHI,4876.639973958333,4779.892008463541,51.901969401041605,124.27012771869934,4749.913341703869,72.9528751688136,88.06533843461021,4895.819092041496,4604.007591366242,0.0,HOLD,-72.753275848052,,
3750,3750,3802,2015-02-25,4885.0,4894.60009765625,4863.22021484375,4882.22021484375,117214700,^FCHI,4880.013509114583,4800.117366536459,48.907307942708215,108.9082537817834,4763.813116164434,78.07736113764189,89.95733668774739,4919.9678384397175,4607.658393889151,0.0,HOLD,-72.753275848052,,
3751,3751,3803,2015-02-26,4884.89013671875,4910.6201171875,4877.240234375,4910.6201171875,105228900,^FCHI,4899.493489583333,4818.834049479166,47.53748046874998,113.11697536177476,4778.690266927084,82.87562203621297,89.3207355945161,4944.44151099951,4612.939022854658,0.0,HOLD,-72.753275848052,,
3752,3752,3804,2015-02-27,4905.77001953125,4951.47998046875,4903.08984375,4951.47998046875,120717900,^FCHI,4935.349934895833,4836.365706380208,53.30900065104152,123.7867618435534,4799.751220703125,82.51976809792394,88.76114187834872,4964.790756898973,4634.711684507277,0.0,HOLD,-72.753275848052,,
3753,3753,3805,2015-03-02,4937.43017578125,4950.58984375,4900.10986328125,4917.31982421875,149942900,^FCHI,4922.673177083333,4853.111669921875,50.47533854166659,91.87523936933609,4816.889299665178,81.25452105402113,85.7809280967741,4979.398341773221,4654.380257557136,0.0,HOLD,-72.753275848052,,
