,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_14,STD_14,RSI,BU,BL,Pos,Strategy,Balance,Actions,Return rate
6223,6223,6301,2015-02-19,11027.0,11064.6201171875,11010.150390625,11038.259765625,3247100000,^NYA,11037.6767578125,10946.087923177083,80.03277994791661,76.29276795084778,10875.072823660714,148.6568804210292,83.56247852317385,11172.386584502772,10577.759062818655,11027.0,BbCCI,100000.0,,
6224,6224,6302,2015-02-20,11025.26953125,11111.41015625,10976.2900390625,11108.669921875,3281600000,^NYA,11065.456705729166,10965.371940104164,80.76571614583318,82.61324268190269,10909.74951171875,129.97595312698382,80.73899575033343,11169.701417972718,10649.797605464782,11025.26953125,BbCCI,100000.0,,
6225,6225,6303,2015-02-23,11091.4697265625,11091.4697265625,11047.2099609375,11074.580078125,3093680000,^NYA,11071.086588541666,10985.810611979166,76.01528645833332,74.7884454435731,10942.418061755952,104.90937827176178,82.60934598077992,11152.236818299476,10732.599305212429,11091.4697265625,BbCCI,100000.0,,
6226,6226,6304,2015-02-24,11082.1298828125,11133.7802734375,11070.5703125,11122.1103515625,3199840000,^NYA,11108.8203125,11013.577994791667,61.74289062499975,102.83755397502036,10964.085681733632,105.77219399723498,93.99600999358414,11175.630069728102,10752.54129373916,11082.1298828125,BbCCI,100000.0,,
6227,6227,6305,2015-02-25,11119.6396484375,11142.5595703125,11097.7900390625,11117.9296875,3312340000,^NYA,11119.426432291666,11037.151985677085,46.66456380208256,117.54022026011302,10987.547805059525,100.72481571741648,93.07590640506056,11188.997436494355,10786.09817362469,11119.6396484375,BbCCI,100000.0,,
6228,6228,6306,2015-02-26,11111.83984375,11111.83984375,11053.8603515625,11082.099609375,3408690000,^NYA,11082.599934895834,11057.799348958337,31.678645833333213,52.19201617808843,11002.546619233632,97.88830346892787,84.08287095099809,11198.323226171487,10806.770012295776,11111.83984375,BbCCI,100000.0,,
6229,6229,6307,2015-02-27,11078.5400390625,11100.240234375,11062.1201171875,11062.7900390625,3547380000,^NYA,11075.050130208334,11068.08369140625,23.31298828125,19.921481016049707,11017.428780691964,91.26010038204254,73.98749660233815,11199.94898145605,10834.908579927878,11078.5400390625,BbCCI,100000.0,,
6230,6230,6308,2015-03-02,11053.66015625,11103.33984375,11052.2900390625,11102.8203125,3409490000,^NYA,11086.150065104166,11073.718684895834,20.690690104166787,40.054665957642456,11035.643322172618,75.26671789446176,66.78326898875937,11186.176757961544,10885.109886383694,11053.66015625,BbCCI,100000.0,,
6231,6231,6309,2015-03-03,11090.76953125,11090.76953125,11012.66015625,11051.2197265625,3262300000,^NYA,11051.5498046875,11074.68798828125,19.721386718750185,-78.2168918907759,11047.633556547618,61.26578422231816,52.54518630965498,11170.165124992254,10925.101988102982,11090.76953125,BbCCI,100000.0,,
6232,6232,6310,2015-03-04,11018.7998046875,11018.7998046875,10941.1396484375,11004.6796875,3421110000,^NYA,10988.206380208334,11068.602311197918,26.303919270833468,-203.7616021191916,11055.639276413693,41.15170933792479,37.65863061445434,11137.942695089543,10973.335857737842,11018.7998046875,BbCCI,100000.0,,
6233,6233,6311,2015-03-05,11014.7001953125,11036.2001953125,10992.169921875,11014.259765625,3103030000,^NYA,11014.2099609375,11066.255631510416,29.119934895833467,-119.15244261154464,11058.63950892857,35.7818133397185,45.50742592768,11130.203135608008,10987.075882249132,11014.7001953125,BbCCI,100000.0,,
6234,6234,6312,2015-03-06,10964.23046875,10964.23046875,10826.4501953125,10842.169921875,3853570000,^NYA,10877.616861979166,11047.471647135417,52.47634765624989,-215.7858320843221,11047.769275483632,60.081750363699,24.615299340663725,11167.93277621103,10927.605774756234,10964.23046875,BbCCI,100000.0,,
6235,6235,6313,2015-03-09,10846.0498046875,10885.080078125,10845.98046875,10866.6201171875,3349090000,^NYA,10865.8935546875,11026.95234375,72.37652343750014,-148.35269911021135,11035.200474330357,77.34030239930244,22.71947872315542,11189.881079128962,10880.519869531752,10846.0498046875,BbCCI,100000.0,,
6236,6236,6314,2015-03-10,10802.5,10802.5,10678.3896484375,10678.41015625,3668900000,^NYA,10719.7666015625,10988.04697265625,100.17277994791694,-178.54509061459427,11011.679292224702,114.12567332498912,9.847739133414136,11239.93063887468,10783.427945574724,9.0,BbCCI,100000.0,OrderType.OPEN_LONG,
6237,6237,6315,2015-03-11,10686.650390625,10705.9697265625,10659.0302734375,10678.759765625,3406570000,^NYA,10681.253255208334,10944.229654947918,126.47766927083356,-138.61545744567138,10986.22047061012,143.78190653362694,7.241402970206167,11273.784283677374,10698.656657542866,0.0,BbCCI,2366.028868164067,,
