,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_20,STD_20,RSI,BU,BL
0,2020-01-30,1641.469970703125,1648.4300537109375,1630.93994140625,1648.219970703125,3790350000,^RUT,1642.5299886067708,1668.8678263346355,13.432178141276097,-130.72011330230222,1668.8678263346355,16.88654403565956,41.05040849751448,1702.6409144059546,1635.0947382633165
1,2020-01-31,1643.68994140625,1643.68994140625,1610.6400146484375,1614.06005859375,4529700000,^RUT,1622.7966715494792,1666.7004923502604,15.114543863932306,-193.64933623324433,1666.7004923502604,19.787201906629384,37.63515274915553,1706.2748961635193,1627.1260885370016
2,2020-02-03,1618.800048828125,1636.8800048828125,1618.800048828125,1632.2099609375,3760460000,^RUT,1629.2966715494792,1665.274491373698,16.397944742838593,-146.26963069027818,1665.274491373698,21.421322550425387,38.51422715398489,1708.117136474549,1622.4318462728472
3,2020-02-04,1644.4200439453125,1661.0,1644.4200439453125,1656.77001953125,3996900000,^RUT,1654.0633544921875,1665.0839925130208,16.569393717447973,-44.34134488670037,1665.0839925130208,21.50737299014201,43.85259560313648,1708.0987384933048,1622.0692465327368
4,2020-02-05,1667.949951171875,1682.9599609375,1667.3800048828125,1681.9200439453125,4121480000,^RUT,1677.4200032552083,1666.059326171875,16.827661132812533,45.007946514051945,1666.059326171875,21.607147954906253,48.92672700219978,1709.2736220816876,1622.8450302620624
5,2020-02-06,1685.43994140625,1689.1700439453125,1677.2900390625,1677.4599609375,3887250000,^RUT,1681.3066813151042,1666.9394938151042,17.39182942708336,55.07255599623409,1666.9394938151042,21.86314517769208,44.018007201994024,1710.6657841704885,1623.21320345972
6,2020-02-07,1673.530029296875,1673.530029296875,1654.31005859375,1656.780029296875,3733920000,^RUT,1661.5400390625,1666.6733296712239,17.657993570963573,-19.3804223871541,1666.6733296712239,21.896498959034638,38.290559017549356,1710.466327589293,1622.8803317531547
7,2020-02-10,1654.9200439453125,1667.699951171875,1653.6700439453125,1667.6700439453125,3462730000,^RUT,1663.0133463541667,1666.850663248698,17.48065999348961,-14.6345233187629,1666.850663248698,21.849373501988882,42.3930577879776,1710.549410252676,1623.1519162447203
8,2020-02-11,1674.5,1686.010009765625,1674.0,1677.510009765625,3762940000,^RUT,1679.17333984375,1667.6169982910155,17.869959106445343,43.11273269251195,1667.6169982910155,22.00668096520382,47.78713646290712,1711.6303602214232,1623.6036363606079
9,2020-02-12,1684.3900146484375,1690.06005859375,1683.02001953125,1689.3800048828125,3930910000,^RUT,1687.4866943359375,1668.2756673177082,18.471329752604184,69.33637976811359,1668.2756673177082,22.411079751272887,52.101096399698186,1713.0978268202539,1623.4535078151625
10,2020-02-13,1684.5799560546875,1696.5400390625,1680.3800048828125,1693.739990234375,3500890000,^RUT,1690.2200113932292,1668.7213338216147,18.916996256510437,75.76494449787208,1668.7213338216147,22.769610350999816,56.30787255489985,1714.2605545236145,1623.182113119615
11,2020-02-14,1694.8699951171875,1695.1700439453125,1683.469970703125,1687.5799560546875,3419700000,^RUT,1688.739990234375,1668.104833984375,18.309011230468762,75.13661256835147,1668.104833984375,22.001624052100063,63.9925384991833,1712.1080820885752,1624.101585880175
12,2020-02-18,1686.030029296875,1687.3800048828125,1674.5999755859375,1683.52001953125,3750400000,^RUT,1681.8333333333333,1666.989668782552,17.305362548828157,57.18329413363062,1666.989668782552,20.59977865017881,58.35099518629975,1708.1892260829095,1625.7901114821943
13,2020-02-19,1685.3299560546875,1698.1600341796875,1685.3299560546875,1692.5699462890625,3614200000,^RUT,1692.0199788411458,1667.1638346354168,17.462111816406242,94.89552568464539,1667.1638346354168,20.80524170749182,62.130201633264484,1708.7743180504006,1625.5533512204331
14,2020-02-20,1689.4200439453125,1698.9100341796875,1677.6199951171875,1696.0699462890625,4019180000,^RUT,1690.8666585286458,1667.3443359375,17.62456298828124,88.97553036931434,1667.3443359375,21.003452458364265,66.50655553375533,1709.3512408542285,1625.3374310207716
15,2020-02-21,1694.72998046875,1694.72998046875,1673.199951171875,1678.6099853515625,3908780000,^RUT,1682.1799723307292,1667.464501953125,17.732712402343758,55.32325434755776,1667.464501953125,21.085040986792055,71.93370790164394,1709.634583926709,1625.2944199795409
16,2020-02-24,1676.6500244140625,1676.6500244140625,1620.1400146484375,1628.0999755859375,4851160000,^RUT,1641.6300048828125,1666.136503092448,18.988163248697912,-86.04131562967625,1666.136503092448,21.85914648119189,53.639871036663834,1709.854796054832,1622.4182101300642
17,2020-02-25,1630.8699951171875,1633.1099853515625,1568.969970703125,1571.9000244140625,5596760000,^RUT,1591.32666015625,1663.4158365885419,21.708829752604164,-221.38204363179042,1663.4158365885419,27.252308209047424,33.91008573331446,1717.9204530066368,1608.911220170447
18,2020-02-26,1572.27001953125,1588.3199462890625,1551.3900146484375,1552.760009765625,5484650000,^RUT,1564.1566569010417,1658.7798360188801,27.04420166015626,-233.25561687712906,1658.7798360188801,35.161920009484156,21.50893454821633,1729.1036760378483,1588.455995999912
19,2020-02-27,1545.25,1553.97998046875,1495.8900146484375,1497.8699951171875,7064710000,^RUT,1515.913330078125,1651.8756693522137,35.54797017415374,-254.9837840866731,1651.8756693522137,47.53140855687954,15.98616520384084,1746.9384864659728,1556.8128522384545
20,2020-02-28,1496.8299560546875,1496.8299560546875,1448.2099609375,1476.4300537109375,8569570000,^RUT,1473.8233235677083,1643.4403361002605,46.513903401692666,-243.10582446391692,1643.4403361002605,62.03465090192828,14.641787526032033,1767.5096379041172,1519.3710342964039
21,2020-03-02,1476.5899658203125,1518.510009765625,1463.06005859375,1518.489990234375,6381330000,^RUT,1500.02001953125,1637.301503499349,54.92723592122398,-166.6222371781541,1637.301503499349,69.77677993452359,21.914489644244398,1776.8550633683963,1497.747943630302
22,2020-03-03,1518.52001953125,1539.739990234375,1472.739990234375,1486.0799560546875,6376510000,^RUT,1499.5199788411458,1630.8126688639322,64.01160441080732,-136.73842551025518,1630.8126688639322,76.2905640321974,17.27785064747475,1783.393796928327,1478.2315407995375
23,2020-03-04,1500.1500244140625,1531.199951171875,1494.5799560546875,1531.199951171875,5073020000,^RUT,1518.9932861328125,1624.0591654459636,70.4660902913412,-99.40088807610154,1624.0591654459636,80.01168889952062,20.509427254345326,1784.082543245005,1464.0357876469222
24,2020-03-05,1522.8499755859375,1522.8499755859375,1462.9200439453125,1478.8199462890625,5579290000,^RUT,1488.1966552734375,1614.597998046875,76.4834073893229,-110.17757279041174,1614.597998046875,84.43512169524423,17.803673276274452,1783.4682414373635,1445.7277546563867
25,2020-03-06,1476.6300048828125,1476.6300048828125,1417.27001953125,1449.219970703125,6555240000,^RUT,1447.7066650390625,1602.9179972330728,82.6605399576823,-125.17970668428578,1602.9179972330728,90.64991246480479,15.834779177218053,1784.2178221626823,1421.6181723034633
26,2020-03-09,1396.239990234375,1396.239990234375,1310.760009765625,1313.43994140625,8441290000,^RUT,1340.1466471354167,1586.8483276367188,93.31583862304686,-176.24852268138784,1586.8483276367188,106.76542881053051,12.319508329984401,1800.3791852577797,1373.3174700156578
27,2020-03-10,1329.8800048828125,1351.47998046875,1288.9300537109375,1350.9000244140625,7642040000,^RUT,1330.4366861979167,1570.2194946289062,102.32816975911457,-156.21818116845682,1570.2194946289062,119.42708346582512,10.083385716864115,1809.0736615605565,1331.365327697256
28,2020-03-11,1349.239990234375,1349.239990234375,1249.280029296875,1264.300048828125,7431200000,^RUT,1287.606689453125,1550.641162109375,110.404833984375,-158.8302873848657,1550.641162109375,132.05393081202357,9.23372533553092,1814.7490237334223,1286.5333004853278
29,2020-03-12,1253.8699951171875,1253.8699951171875,1121.719970703125,1122.9300537109375,8850810000,^RUT,1166.17333984375,1524.5754943847655,120.1793817138672,-198.81510978554175,1524.5754943847655,153.35322113273656,7.519594301303826,1831.2819366502385,1217.8690521192925
30,2020-03-13,1153.760009765625,1210.1300048828125,1109.3900146484375,1210.1300048828125,8299070000,^RUT,1176.5500081380208,1498.8919942220052,128.04959391276043,-167.82142826296635,1498.8919942220052,166.5940208148698,9.710544074099474,1832.080035851745,1165.7039525922655
31,2020-03-16,1174.969970703125,1174.969970703125,1035.18994140625,1037.4200439453125,7805450000,^RUT,1082.5266520182292,1468.581327311198,144.89226033528638,-177.62838603875878,1468.581327311198,184.42811945679645,9.026779146180232,1837.437566224791,1099.725088397605
32,2020-03-17,1043.8699951171875,1106.6800537109375,1011.9500122070312,1106.510009765625,8370250000,^RUT,1075.0466918945312,1438.241995239258,160.92072519938148,-150.46551768258402,1438.241995239258,196.98309885684586,9.322415694300702,1832.2081929529495,1044.2757975255663
33,2020-03-18,1057.6500244140625,1062.8800048828125,966.219970703125,991.1599731445312,8799300000,^RUT,1006.7533162434896,1403.978662109375,176.6589265950521,-149.9029244363928,1403.978662109375,209.70457649635034,9.02154828202724,1823.3878151020756,984.5695091166742
34,2020-03-19,988.7100219726562,1069.1500244140625,968.8599853515625,1058.75,7956100000,^RUT,1032.2533365885417,1371.0479960123698,184.1938596598307,-122.62249496246842,1371.0479960123698,213.951617553204,13.486295984975186,1798.9512311187777,943.1447609059619
35,2020-03-20,1064.719970703125,1087.719970703125,1009.530029296875,1013.8900146484375,9053950000,^RUT,1037.0466715494792,1338.7913309733071,185.47285868326824,-108.4595922609237,1338.7913309733071,213.20542696822616,10.31158143622686,1765.2021849097596,912.3804770368548
36,2020-03-23,1014.0800170898438,1017.8900146484375,966.4199829101562,1002.4000244140625,7411380000,^RUT,995.5700073242188,1306.4883310953776,189.8868266805013,-109.15916924709477,1306.4883310953776,213.84874958167387,9.634700638106864,1734.1858302587252,878.7908319320298
37,2020-03-24,1041.0699462890625,1096.5400390625,1041.0699462890625,1096.5400390625,7563150000,^RUT,1078.0500081380208,1280.824498494466,187.74504547119142,-72.00349454319249,1280.824498494466,208.60098070533104,17.919420910695095,1698.0264599051281,863.622537083804
38,2020-03-25,1100.1400146484375,1146.81005859375,1075.8499755859375,1110.3699951171875,8300010000,^RUT,1111.010009765625,1258.1671661376954,182.0691619873047,-53.883244061701255,1258.1671661376954,200.66544142686035,22.644112189093946,1659.498048991416,856.8362832839747
39,2020-03-26,1116.300048828125,1180.3199462890625,1116.300048828125,1180.3199462890625,7766990000,^RUT,1158.97998046875,1240.3204986572266,172.35654632568358,-31.46211343965093,1240.3204986572266,192.23077006685818,29.284531211436274,1624.782038790943,855.8589585235102
40,2020-03-27,1163.9200439453125,1163.9200439453125,1125.6800537109375,1131.989990234375,6201670000,^RUT,1140.530029296875,1223.6558339436847,162.3379956054687,-34.13692702757892,1223.6558339436847,185.24252350608378,33.5781260649093,1594.1408809558523,853.1707869315171
41,2020-03-30,1134.1400146484375,1158.6400146484375,1119.949951171875,1158.3199462890625,5751120000,^RUT,1145.6366373697917,1205.936664835612,147.10499542236334,-27.327432488016985,1205.936664835612,174.0253324971436,34.68101443200047,1553.9873298298992,857.8859998413247
42,2020-03-31,1155.6800537109375,1164.6300048828125,1130.3399658203125,1153.0999755859375,6576210000,^RUT,1149.3566487630208,1188.428498331706,128.25156392415371,-20.31000551998036,1188.428498331706,159.98205964120834,37.74516554433969,1508.3926176141226,868.4643790492892
43,2020-04-01,1127.72998046875,1127.72998046875,1064.5999755859375,1071.989990234375,5964000000,^RUT,1088.1066487630208,1166.8841664632162,106.93383524576811,-49.11293512737074,1166.8841664632162,141.01122735955593,42.253442989148404,1448.906621182328,884.8617117441042
44,2020-04-02,1071.4599609375,1102.3599853515625,1055.5999755859375,1085.81005859375,6464190000,^RUT,1081.2566731770833,1146.5371673583984,88.46593261718743,-49.19445052654633,1146.5371673583984,120.00208403390747,40.47739385936742,1386.5413354262132,906.5329992905835
45,2020-04-03,1082.9000244140625,1082.9000244140625,1035.3900146484375,1052.050048828125,6096970000,^RUT,1056.780029296875,1126.9908355712892,75.24991465250649,-62.202335243955886,1126.9908355712892,98.22680496265991,47.01181138023032,1323.444445496609,930.5372256459693
46,2020-04-06,1085.8800048828125,1139.9300537109375,1085.8800048828125,1138.780029296875,6403840000,^RUT,1121.530029296875,1116.060004679362,63.226000671386714,5.767695314614959,1116.060004679362,84.45688971058212,54.761889973959505,1284.9737841005262,947.1462252581978
47,2020-04-07,1158.1700439453125,1190.97998046875,1133.550048828125,1139.1700439453125,7050410000,^RUT,1154.5666910807292,1107.2665049235025,53.92750142415365,58.47379649602613,1107.2665049235025,68.63528658661279,66.32143297293288,1244.537078096728,969.9959317502769
48,2020-04-08,1151.010009765625,1197.1700439453125,1147.260009765625,1191.6600341796875,5875710000,^RUT,1178.6966959635417,1101.8210052490235,48.48200174967448,105.71028139672386,1101.8210052490235,56.889490951384865,66.2192285759017,1215.5999871517934,988.0420233462538
49,2020-04-09,1212.6600341796875,1250.1300048828125,1212.6600341796875,1246.72998046875,7899550000,^RUT,1236.5066731770833,1105.3376719156902,51.99866841634114,168.1696926174515,1105.3376719156902,62.93000987814004,69.76940123415763,1231.1976916719702,979.4776521594101
50,2020-04-13,1240.9100341796875,1240.93994140625,1200.9200439453125,1212.0400390625,5319530000,^RUT,1217.9666748046875,1107.4085052490234,54.06950174967449,136.31611904188938,1107.4085052490234,66.00313595804678,73.09272083884198,1239.414777165117,975.4022333329299
51,2020-04-14,1232.3199462890625,1251.8800048828125,1224.1500244140625,1237.3299560546875,5615730000,^RUT,1237.7866617838542,1115.1715057373046,58.98416646321616,138.58539039513838,1115.1715057373046,71.79867273338269,69.0675786155702,1258.76885120407,971.5741602705393
52,2020-04-15,1221.7099609375,1221.7099609375,1176.030029296875,1183.97998046875,5208000000,^RUT,1193.9066569010417,1121.1145039876303,60.32038350423177,80.45058589335693,1121.1145039876303,73.2079868730268,59.64385940695559,1267.530477733684,974.6985302415767
53,2020-04-16,1185.0999755859375,1187.8399658203125,1154.52001953125,1178.0899658203125,5228810000,^RUT,1173.4833170572917,1129.4510040283203,56.34556223551432,52.09793671052481,1129.4510040283203,68.86403238095136,51.802807093359114,1267.179068790223,991.7229392664176
54,2020-04-17,1191.8499755859375,1231.9300537109375,1191.8499755859375,1229.0999755859375,5804810000,^RUT,1217.6266682942708,1138.719670613607,54.040728759765614,97.34262717716672,1138.719670613607,67.5559190468992,59.00795181577506,1273.8315087074054,1003.6078325198085
55,2020-04-20,1220.6300048828125,1233.8599853515625,1202.219970703125,1213.3499755859375,5228630000,^RUT,1216.4766438802083,1147.6911692301433,51.07504506429037,89.78353918693789,1147.6911692301433,65.21673750757662,58.354168802038274,1278.1246442452966,1017.25769421499
56,2020-04-21,1192.219970703125,1195.8800048828125,1173.9100341796875,1185.0899658203125,5121010000,^RUT,1184.9600016276042,1157.1606689453124,44.47832845052085,41.66723233648004,1157.1606689453124,54.89987232420208,53.94037141054263,1266.9604135937166,1047.3609242969083
57,2020-04-22,1203.010009765625,1213.3399658203125,1196.5400390625,1201.52001953125,5084920000,^RUT,1203.8000081380208,1163.4481689453125,42.67283121744792,63.04064052228355,1163.4481689453125,52.51165375670929,64.13077597605073,1268.471476458731,1058.424861431894
58,2020-04-23,1203.6600341796875,1232.5899658203125,1203.6600341796875,1214.06005859375,5773530000,^RUT,1216.77001953125,1168.7361694335937,42.18821573893231,75.90405560152594,1168.7361694335937,52.27770081799456,66.307785721281,1273.2915710695827,1064.1807677976046
59,2020-04-24,1216.6800537109375,1238.31005859375,1210.6199951171875,1233.050048828125,5382810000,^RUT,1227.3267008463542,1172.1535054524738,43.946465657552075,83.69758457758032,1172.1535054524738,53.81757954437735,71.23516159800135,1279.7886645412286,1064.518346363719
60,2020-04-27,1243.469970703125,1289.1800537109375,1243.469970703125,1281.8800048828125,5203930000,^RUT,1271.510009765625,1178.7025044759114,45.8909169514974,134.82334697852136,1178.7025044759114,57.60308308327628,69.68241213500659,1293.908670642464,1063.4963383093589
61,2020-04-28,1301.219970703125,1316.7099609375,1282.77001953125,1298.0799560546875,5691160000,^RUT,1299.1866455078125,1186.3800048828125,48.86833089192707,153.8919494706068,1186.3800048828125,62.948761476062316,69.24980891984687,1312.2775278349372,1060.4824819306878
62,2020-04-29,1314.0400390625,1373.3900146484375,1314.0400390625,1360.760009765625,6645640000,^RUT,1349.3966878255208,1196.3820068359375,53.41513183593747,190.97544800546027,1196.3820068359375,71.99827995529414,71.24613997569656,1340.3785667465258,1052.3854469253492
