,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_20,STD_20,RSI,BU,BL
0,2015-01-30,2019.3499755859375,2023.3199462890625,1993.3800048828125,1994.989990234375,4568650000,^GSPC,2003.8966471354167,2028.39150390625,16.0818359375,-101.54253890757788,2028.39150390625,19.125682821529907,35.087147682827464,2066.6428695493096,1990.14013826319
1,2015-02-02,1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859375,4008330000,^GSPC,2007.8033447265625,2025.8383361816407,15.49666951497395,-77.58652673789689,2025.8383361816407,18.230692143916468,40.862658151668604,2062.2997204694734,1989.3769518938077
2,2015-02-03,2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,4615900000,^GSPC,2041.0133463541667,2026.3496724446613,16.00800577799479,61.06808519381657,2026.3496724446613,18.51794392867597,53.43105942834277,2063.3855603020133,1989.3137845873093
3,2015-02-04,2048.860107421875,2054.739990234375,2036.719970703125,2041.510009765625,4141920000,^GSPC,2044.3233235677083,2028.1441731770833,15.897501627604163,67.84776949912575,2028.1441731770833,18.429127538409016,62.83637867748868,2065.002428253901,1991.2859181002652
4,2015-02-05,2043.449951171875,2063.550048828125,2043.449951171875,2062.52001953125,3821990000,^GSPC,2056.5066731770835,2029.9518391927086,16.8001708984375,105.3752534023117,2029.9518391927086,19.37361674700853,67.40075076311697,2068.6990726867257,1991.2046056986915
5,2015-02-06,2062.280029296875,2072.39990234375,2049.969970703125,2055.469970703125,4232970000,^GSPC,2059.2799479166665,2030.30200398763,17.150335693359374,112.64286385662106,2030.30200398763,19.85565261859646,66.3888304389018,2070.013309224823,1990.5906987504372
6,2015-02-09,2053.469970703125,2056.159912109375,2041.8800048828125,2046.739990234375,3549540000,^GSPC,2048.259969075521,2030.2555033365886,17.103835042317723,70.1771101603289,2030.2555033365886,19.810126894766782,59.60580556169587,2069.875757126122,1990.635249547055
7,2015-02-10,2049.3798828125,2070.860107421875,2048.6201171875,2068.590087890625,3669850000,^GSPC,2062.6901041666665,2031.7210083007812,18.569340006510423,111.18361720638242,2031.7210083007812,21.095856601464067,61.02414724260309,2073.9127215037092,1989.529295097853
8,2015-02-11,2068.550048828125,2073.47998046875,2057.989990234375,2068.530029296875,3596860000,^GSPC,2066.6666666666665,2033.5841756184896,20.128837076822926,109.56914176384734,2033.5841756184896,22.480480025287665,55.46783219653994,2078.545135669065,1988.6232155679143
9,2015-02-12,2069.97998046875,2088.530029296875,2069.97998046875,2088.47998046875,3788350000,^GSPC,2082.3299967447915,2037.3988423665367,20.80728576660157,143.95968438573016,2037.3988423665367,23.98280477431448,58.971135218595556,2085.364451915166,1989.4332328179078
10,2015-02-13,2088.780029296875,2097.030029296875,2086.699951171875,2096.989990234375,3527450000,^GSPC,2093.5733235677085,2041.986008707682,21.01740051269535,163.63366734741427,2041.986008707682,25.54450319957134,63.04835322064371,2093.0750151068246,1990.8970023085394
11,2015-02-17,2096.469970703125,2101.300048828125,2089.800048828125,2100.340087890625,3361750000,^GSPC,2097.146728515625,2046.3766784667969,21.470004272460947,157.64645224578004,2046.3766784667969,27.1340332157364,72.49362773526474,2100.64474489827,1992.108612035324
12,2015-02-18,2099.159912109375,2100.22998046875,2092.14990234375,2099.679931640625,3370020000,^GSPC,2097.353271484375,2050.3113423665363,22.051204223632773,142.22028765643788,2050.3113423665363,28.570896327314152,82.27803806824156,2107.4531350211646,1993.169549711908
13,2015-02-19,2099.25,2102.1298828125,2090.7900390625,2097.449951171875,3247100000,^GSPC,2096.7899576822915,2053.7766723632812,22.968330891927064,124.84809488740757,2053.7766723632812,29.831633494583553,84.3551421274204,2113.439939352448,1994.113405374114
14,2015-02-20,2097.64990234375,2110.610107421875,2085.43994140625,2110.300048828125,3281600000,^GSPC,2102.11669921875,2056.313340250651,25.131996663411417,121.50078266505089,2056.313340250651,31.714961823919708,90.45752243062655,2119.7432638984906,1992.8834166028116
15,2015-02-23,2109.830078125,2110.050048828125,2103.0,2109.659912109375,3093680000,^GSPC,2107.5699869791665,2058.936171468099,27.615496826171817,117.40706270153879,2058.936171468099,33.71643069860198,90.57757379749228,2126.369032865303,1991.5033100708952
16,2015-02-24,2109.10009765625,2117.93994140625,2105.8701171875,2115.47998046875,3199840000,^GSPC,2113.0966796875,2061.99633585612,29.93700561523434,113.79526838933673,2061.99633585612,35.75915345997391,87.83905245161836,2133.514642776068,1990.478028936172
