,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_14,STD_14,RSI,BU,BL,Pos,Strategy,Balance,Actions,Return rate
7467,7467,7558,2015-02-17,460.1799926757813,464.4100036621094,457.8699951171875,463.4200134277344,100293100,^AEX,461.9000040690104,457.30633239746095,4.213664754231769,72.67896141849883,455.7609521775018,4.976663906220098,63.4217228754822,465.714279989942,445.8076243650616,215.0,BB_CCI,100000.0,OrderType.OPEN_SHORT,
7468,7468,7559,2015-02-18,465.8800048828125,467.3200073242188,465.2799987792969,467.3200073242188,111159200,^AEX,466.6400044759114,458.5533325195312,4.8173339843749945,111.91075094799037,456.8671431768509,5.560615413735519,72.56607453895008,467.9883740043219,445.7459123493798,0.0,BB_CCI,199798.24533627706,,
7469,7469,7560,2015-02-19,466.9299926757813,470.4500122070313,465.4599914550781,469.7900085449219,106342600,^AEX,468.56667073567706,460.0479990641276,5.026401774088543,112.98568445077082,458.09952436174666,6.118931732468593,75.76421135912753,470.3373878266838,445.8616608968095,0.0,BB_CCI,199798.24533627706,,
7470,7470,7561,2015-02-20,468.9800109863281,469.8500061035156,466.1499938964844,469.8500061035156,115006900,^AEX,468.6166687011719,461.4493326822917,4.93946899414064,96.7355806515816,459.45047651018416,6.209797583102379,74.95846497415138,471.8700716763889,447.0308813439794,0.0,BB_CCI,199798.24533627706,,
7471,7471,7562,2015-02-23,474.1199951171875,475.2200012207031,472.5,475.2200012207031,94271700,^AEX,474.3133341471354,463.88599955240886,4.596001180013019,151.25227614638453,460.80000014532186,7.234869857914244,91.84798503121118,475.2697398611504,446.33026042949336,0.0,BB_CCI,199798.24533627706,,
7472,7472,7563,2015-02-24,476.0499877929688,480.6000061035156,475.75,479.9400024414063,94866800,^AEX,478.7633361816406,466.45,4.930002848307288,166.50884472772546,462.5566667829241,8.394071807045727,92.18959074080831,479.3448103970155,445.76852316883264,0.0,BB_CCI,199798.24533627706,,
7473,7473,7564,2015-02-25,479.7999877929688,481.0899963378906,477.05999755859375,478.5299987792969,84780000,^AEX,478.8933308919271,468.6006673177083,5.236800130208332,131.02993327096593,464.3619043259394,9.01871583420625,90.95991717316218,482.39933599435193,446.3244726575269,0.0,BB_CCI,199798.24533627706,,
7474,7474,7565,2015-02-26,478.7900085449219,482.6099853515625,477.8999938964844,482.4700012207031,82254300,^AEX,480.9933268229167,470.63566691080734,6.084132080078137,113.49369995899583,466.2469039190384,9.563606581219542,90.54326942564144,485.37411708147744,447.11969075659925,0.0,BB_CCI,199798.24533627706,,
7475,7475,7566,2015-02-27,482.3800048828125,483.9299926757813,479.9299926757813,483.9299926757813,95273800,^AEX,482.596659342448,472.4680002848307,6.643997192382824,101.63218279933017,468.57904634021577,9.259031820267898,89.71251010308791,487.0971099807516,450.06098269968,0.0,BB_CCI,199798.24533627706,,
7476,7476,7567,2015-03-02,484.3599853515625,487.010009765625,483.3699951171875,485.8399963378906,85491200,^AEX,485.4066670735677,474.6690002441407,6.661663818359381,107.4573071853741,470.88499886649,9.132914183024504,94.0141428122154,489.150827232539,452.619170500441,0.0,BB_CCI,199798.24533627706,,
