,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_20,STD_20,RSI,BU,BL,Pos,Strategy,Balance,Actions,Return rate
5063,5063,2015-06-26,27016.08984375,27016.08984375,26522.44921875,26663.869140625,2473398200,^HSI,26734.13606770833,27114.62884114583,270.0182942708332,-93.94246772920673,27114.62884114583,311.7137638504088,40.52630764715752,27738.056368846646,26491.201313445014,4.0,HOLD,100000.0,OrderType.OPEN_LONG,
5064,5064,2015-06-29,26560.130859375,26631.509765625,25617.779296875,25966.98046875,3023218900,^HSI,26072.08984375,27041.476171875,299.09765624999983,-216.0690793053764,27041.476171875,373.4034710063063,34.54612805852592,27788.283113887614,26294.66922986239,0.0,HOLD,-9338.543023437494,,
5065,5065,2015-06-30,25944.029296875,26470.439453125,25885.66015625,26250.029296875,2480821500,^HSI,26202.04296875,26977.94944661458,317.33427734375,-163.00507766538055,26977.94944661458,403.0972041864741,40.5805002295021,27784.143854987527,26171.755038241638,0.0,HOLD,-9338.543023437494,,
5066,5066,2015-07-02,26459.4296875,26459.4296875,26135.619140625,26282.3203125,2185444300,^HSI,26292.45638020833,26910.34658203125,315.2337337239585,-130.67345183811784,26910.34658203125,398.7777178046788,40.01285166284629,27707.902017640605,26112.79114642189,0.0,HOLD,-9338.543023437494,,
5067,5067,2015-07-03,26349.83984375,26402.849609375,25933.119140625,26064.109375,1888925900,^HSI,26133.359375,26841.995703125,324.5815755208334,-145.54868617910148,26841.995703125,409.3374701086916,31.90641137288175,27660.670643342382,26023.320762907617,0.0,HOLD,-9338.543023437494,,
5068,5068,2015-07-06,26083.990234375,26261.529296875,24750.310546875,25236.279296875,3514118700,^HSI,25416.039713541668,26744.1603515625,372.4835742187503,-237.70545064641507,26744.1603515625,499.6738315065263,27.67585632840178,27743.508014575556,25744.81268854945,0.0,HOLD,-9338.543023437494,,
5069,5069,2015-07-07,25391.759765625,25439.33984375,24819.259765625,24975.310546875,3020385200,^HSI,25077.97005208333,26634.640364583334,461.3883854166679,-224.9255163621305,26634.640364583334,607.2070160289835,27.167714853785384,27849.054396641302,25420.22633252537,0.0,HOLD,-9338.543023437494,,
5070,5070,2015-07-08,24411.30078125,24411.30078125,22836.8203125,23516.560546875,5441410900,^HSI,23588.227213541668,26459.33121744792,643.3132975260426,-297.53299726561534,26459.33121744792,902.04112784358,18.061182526153416,28263.41347313508,24655.24896176076,0.0,HOLD,-9338.543023437494,,
5071,5071,2015-07-09,23435.5,24695.75,23332.900390625,24392.7890625,4266946400,^HSI,24140.47981770833,26326.71318359375,769.1040104166666,-189.5047861992913,26326.71318359375,1035.5262645793096,26.374477470192872,28397.76571275237,24255.66065443513,0.0,HOLD,-9338.543023437494,,
5072,5072,2015-07-10,24567.919921875,25015.169921875,24567.919921875,24901.279296875,3230873300,^HSI,24828.123046875,26222.4728515625,832.1450781250002,-111.70726846727784,26222.4728515625,1077.4917247213525,33.4896725157117,28377.456301005204,24067.489402119794,0.0,HOLD,-9338.543023437494,,
5073,5073,2015-07-13,24709.580078125,25275.759765625,24596.439453125,25224.009765625,2124810600,^HSI,25032.06966145833,26113.666861979167,864.0668684895833,-83.45011556891053,26113.666861979167,1082.5755738551163,33.58855853701748,28278.8180096894,23948.51571426893,0.0,HOLD,-9338.543023437494,,
5074,5074,2015-07-14,25184.060546875,25250.94921875,24906.470703125,25120.91015625,2129805300,^HSI,25092.77669270833,26021.06087239584,897.1739908854172,-68.97838391201272,26021.06087239584,1086.936405816058,31.68102728425174,28194.93368402795,23847.18806076372,0.0,HOLD,-9338.543023437494,,
