,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ticker,TP,TP_SMA,MD,CCI,SMA_20,STD_20,RSI,BU,BL,Pos,Strategy,Balance,Actions,Return rate
3806,3806,2015-06-22,4926.6298828125,5010.39013671875,4911.85986328125,4998.60986328125,170982500,^FCHI,4973.619954427083,4946.86884765625,96.43549804687493,18.49326393470435,4946.86884765625,114.16395963128544,47.91837260187064,5175.196766918821,4718.54092839368,21.0,HOLD,100000.0,OrderType.OPEN_LONG,
3807,3807,2015-06-23,5045.56982421875,5078.509765625,5024.259765625,5057.68017578125,129386400,^FCHI,5053.483235677083,4944.67567545573,94.24232584635406,76.97005865407374,4944.67567545573,111.5115367195111,50.95700348608524,5167.6987488947525,4721.652602016708,0.0,HOLD,-1460.9428361444589,,
3808,3808,2015-06-24,5060.580078125,5065.740234375,5001.669921875,5045.35009765625,137708100,^FCHI,5037.586751302083,4938.844018554688,88.41066894531237,74.4576296996266,4938.844018554688,102.6760771642318,53.52671387341897,5144.196172883151,4733.491864226225,0.0,HOLD,-1460.9428361444589,,
3809,3809,2015-06-25,4996.6298828125,5087.080078125,4996.6298828125,5041.7099609375,128574400,^FCHI,5041.806640625,4934.291015625,83.85766601562486,85.47469389379145,4934.291015625,95.37931581815306,57.90251419266133,5125.049647261306,4743.532383988694,0.0,HOLD,-1460.9428361444589,,
3810,3810,2015-06-26,5010.22021484375,5095.0400390625,4985.8798828125,5059.169921875,105581800,^FCHI,5046.696614583333,4933.97451171875,83.54116210937487,89.95334357212089,4933.97451171875,94.97421201322612,62.41403003944632,5123.922935745202,4744.0260876922985,0.0,HOLD,-1460.9428361444589,,
3811,3811,2015-06-29,4821.4501953125,4946.6201171875,4819.02978515625,4869.81982421875,171663100,^FCHI,4878.489908854167,4926.6368408203125,81.06651204427067,-39.59459194021846,4926.6368408203125,93.2042562455333,52.749033340584674,5113.045353311379,4740.228328329246,0.0,HOLD,-1460.9428361444589,,
3812,3812,2015-06-30,4849.39013671875,4892.47998046875,4789.60986328125,4790.2001953125,167742900,^FCHI,4824.0966796875,4917.5606689453125,81.33673909505191,-76.60661942576644,4917.5606689453125,93.94349450733232,45.14902605888987,5105.447657959977,4729.673679930648,0.0,HOLD,-1460.9428361444589,,
3813,3813,2015-07-01,4849.43017578125,4941.60986328125,4813.68994140625,4883.18994140625,151634100,^FCHI,4879.49658203125,4909.642496744792,75.64134114583302,-26.56916994233091,4909.642496744792,89.8552090923584,44.163653291975216,5089.352914929509,4729.932078560075,0.0,HOLD,-1460.9428361444589,,
3814,3814,2015-07-02,4898.5498046875,4903.509765625,4833.14013671875,4835.56005859375,100577600,^FCHI,4857.4033203125,4903.373828125,73.26592773437501,-41.82981933900252,4903.373828125,88.85221622369795,46.52143945048969,5081.078260572396,4725.669395677604,0.0,HOLD,-1460.9428361444589,,
3815,3815,2015-07-03,4836.4599609375,4847.3798828125,4780.5498046875,4808.22021484375,86776200,^FCHI,4812.049967447917,4897.6203206380205,75.2630696614583,-75.79667210404658,4897.6203206380205,90.9348276011208,48.69412814764188,5079.489975840263,4715.7506654357785,0.0,HOLD,-1460.9428361444589,,
3816,3816,2015-07-06,4709.009765625,4775.490234375,4699.169921875,4711.5400390625,136187400,^FCHI,4728.7333984375,4890.176318359375,81.21827148437482,-132.51773438930675,4890.176318359375,98.44260110272876,44.40449731716574,5087.061520564832,4693.291116153918,0.0,HOLD,-1460.9428361444589,,
3817,3817,2015-07-07,4712.6298828125,4724.5400390625,4602.16015625,4604.64013671875,163782600,^FCHI,4643.780110677083,4880.655989583333,88.83453450520805,-177.7656105069237,4880.655989583333,112.3648867180654,40.402886478649634,5105.385763019464,4655.9262161472025,0.0,HOLD,-1460.9428361444589,,
3818,3818,2015-07-08,4611.85986328125,4671.8701171875,4601.89990234375,4639.02001953125,144187300,^FCHI,4637.5966796875,4867.482649739583,98.3172428385416,-155.88040199595264,4867.482649739583,124.62197840407416,41.739729980573,5116.726606547732,4618.238692931435,0.0,HOLD,-1460.9428361444589,,
3819,3819,2015-07-09,4667.2099609375,4777.02978515625,4655.4501953125,4757.22021484375,121520700,^FCHI,4729.900065104167,4855.45448404948,97.8365861002604,-85.5538294005531,4855.45448404948,125.76346096069987,44.28934422145079,5106.98140597088,4603.92756212808,0.0,HOLD,-1460.9428361444589,,
3820,3820,2015-07-10,4884.0498046875,4922.6298828125,4850.93994140625,4903.06982421875,139526500,^FCHI,4892.213216145833,4854.621484375,96.92028645833317,25.857491171017585,4854.621484375,125.44579045535508,45.37138713372535,5105.513065285711,4603.72990346429,0.0,HOLD,-1460.9428361444589,,
3821,3821,2015-07-13,4985.14013671875,5010.580078125,4959.6201171875,4998.10009765625,124421200,^FCHI,4989.433430989583,4862.567659505208,102.97173990885403,82.13630367365565,4862.567659505208,128.82594139506787,46.42875293034615,5120.219542295344,4604.915776715073,0.0,HOLD,-1460.9428361444589,,
3822,3822,2015-07-14,4995.35986328125,5032.47021484375,4981.02001953125,5032.47021484375,88560800,^FCHI,5015.320149739583,4872.560001627604,108.25464680989572,87.91625567980034,4872.560001627604,132.67388740635192,48.77215234408096,5137.907776440308,4607.2122268149,0.0,HOLD,-1460.9428361444589,,
3823,3823,2015-07-15,5027.91015625,5055.60009765625,5017.830078125,5047.240234375,93627300,^FCHI,5040.223470052083,4884.206844075521,113.2521866861976,91.8402434670613,4884.206844075521,136.802257069798,49.914646193687055,5157.811358215117,4610.602329935925,0.0,HOLD,-1460.9428361444589,,
3824,3824,2015-07-16,5071.89990234375,5147.39990234375,5067.75,5121.5,123015200,^FCHI,5112.216634114583,4901.126676432292,120.02467936197895,117.24808531289422,4901.126676432292,143.20759404350417,53.29405339712477,5187.5418645193,4614.711488345283,0.0,HOLD,-1460.9428361444589,,
3825,3825,2015-07-17,5138.97998046875,5138.97998046875,5110.47998046875,5124.39013671875,102644300,^FCHI,5124.61669921875,4915.938175455729,127.56218261718736,109.05976441270892,4915.938175455729,150.42553038103483,64.67288421058349,5216.789236217799,4615.087114693659,0.0,HOLD,-1460.9428361444589,,
3826,3826,2015-07-20,5134.16015625,5184.740234375,5130.97021484375,5142.490234375,79072100,^FCHI,5152.733561197917,4924.893855794271,136.51786295572907,111.26246312910776,4924.893855794271,159.12089850750291,70.22538414952609,5243.1356528092765,4606.652058779266,0.0,HOLD,-1460.9428361444589,,
3827,3827,2015-07-21,5153.85009765625,5157.240234375,5093.77001953125,5106.56982421875,88546500,^FCHI,5119.193359375,4928.179361979167,139.8033691406249,91.08697859953888,4928.179361979167,162.557022213926,65.15961011301533,5253.293406407019,4603.065317551315,0.0,HOLD,-1460.9428361444589,,
3828,3828,2015-07-22,5070.669921875,5101.22021484375,5070.669921875,5082.56982421875,89515800,^FCHI,5084.819986979167,4930.54102376302,142.1650309244791,72.3473567833535,4930.54102376302,164.56092833969555,64.16296048819788,5259.662880442412,4601.419167083629,0.0,HOLD,-1460.9428361444589,,
